review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R2YWNJ6U31BQSM,B08FCGH2RL,3.0 out of 5 stars Sad hollow sound; bass is delivered directly to the ears.,PAUL JAMES CHATMAN,3,"I really had high hopes for these headphones, and I really wanted to like them. But they are an audio disappointment. I see now why I always avoided open-air sets. The sound is hollow and sticks to my head. My Sony had the sound space extend beyond my head.These push the sound of music and sounds into my head, and sounds that should be far away into the background sound dull and washed out. It sounds hollow or like I'm in a box; intimate. The bass experience is weird. It literally just pushes against my ears, and does not seem to fill the headspace.Seeing as how these headphones are so popular, this design is intentional, because of the way they're constructed; the fact that they're open air, which is why I prefer closed air headphones. These seem to better built than ALL of my Sonys.I gave these a shot, but these are going to have to be returned and exchanged for better sounding, but poorly constructed, Sonys. These Skullcandy Crusher Evos cost a lot, and I don't see like it's worth it.","Reviewed in the United States April 1, 2024",AE7PD2SJXSJUBPF6A2KIVYBVKBCQ,True,0,Color: Grey
R1QYL3LALX9G3N,B08FCGH2RL,5.0 out of 5 stars Comfort,Chris,5,"’ve had the Beats Studio 3 and Beats Solo Pro so I’m speaking from my personal experience of switching over from Beats to Skullcandy headphones. Although Skullcandy is a less popular brand of headphones than Beats and is cheaper the quality difference between the Skullcandy headphones and Beats Headphones is surprisingly much higher than what I had originally anticipated. One thing that I disliked about Beats headphones was that it felt like my ears were being squished after an hour of using them which was annoying because it would cause my ears to itch and hurt. But with the Skullcandy Evos, I can honestly wear them all day before it starts to hurt my ears which I’m fine with tbh. The Skullcandy Evos sound quality is also better especially if you add in the fact that you can adjust the bass to your liking, which is a nice feature. I would 100% recommend these headphones if you are looking for a cheaper option yet a high-quality brand of headphones.You","Reviewed in the United States November 10, 2023",AEWOQYBQRDXXQYMDDAMGWO5XBOVA,True,2,Color: True Black
R2WG56MQTT28V0,B08FCGH2RL,4.0 out of 5 stars Pretty fun in the right situations,Brandon Jordan,4,"The Skullcandy Crusher Evo with Haptic Bass is a pair of headphones that delivers a unique audio experience with its powerful bass and impressive haptic feedback technology. As someone who has tested and used various headphones, I was intrigued to see how these would perform, and I was not disappointed.First off, the design of the headphones is sleek and stylish, with a comfortable fit that allows for extended listening sessions without any discomfort. The ear cups are well padded, and the adjustable headband ensures a secure and snug fit on your head.But the standout feature of these headphones is the haptic bass technology. It adds an extra dimension to the audio experience by creating a physical sensation that you can feel as well as hear. The bass is strong and punchy, making it perfect for bass-heavy music genres like hip-hop and EDM.The headphones also have excellent battery life, with up to 40 hours of playback time on a single charge. They also come with a handy carrying case for easy transport and storage.However, it's worth noting that the haptic bass can be quite intense at times, and some may find it overwhelming. But for those who enjoy a strong bass, this is a feature that sets the Skullcandy Crusher Evo apart from other headphones on the market.Overall, the Skullcandy Crusher Evo with Haptic Bass is a fantastic pair of headphones that delivers on its promise of an immersive audio experience with powerful bass and haptic feedback. If you're a fan of bass-heavy music and looking for a unique listening experience, these headphones are definitely worth considering","Reviewed in the United States April 16, 2023",AHEWORXYIMPMJTXLBK5Z5ZCUDFLA,True,5,Color: True Black
RJPJSZ6ZTCSOI,B08FCGH2RL,5.0 out of 5 stars haptic dingdongs work surprisingly well with some types of music,WF,5,"Straight to business, let's address the cons (kind of) or misconceptions about these headphones. Yes, there is real bass but if you're expecting the headphones to shake out of how much bass there actually is, don't. As you've probably noticed already the bass slider isn't really for the adjusting how much bass there is inside of the headphones, but basically adjusting the haptic motors (the stuff in controllers and whatnot that makes them vibrate) . Also, these headphones are actually on the quieter side of headphones so if you were looking for loud headphones, look elsewhere. The sensory bass doesn't always work with a lot of songs and actually murders some of them, acting as a very annoying vibrator when you have it turned on. Alright, now that all of the cons I could think of are out of the way, let's go on to the pros.The build quality is good, doesn't feel like I could break them unless I actually wanted to. They fit very nicely on my head ( what with the rotating earcups and flexibility and all ) I still have to adjust them sometimes but I think that goes for all headphones.The fact that these aren't that loud are actually fine, I wear these for long periods of time ( don't want that tinnitus ).Even my gripe with the fact that these murder some songs when you have the bass slider turned up, is kind of canceled out with the fact that you can just adjust it or just straight up turn it off for songs it just doesn't work with.I really like putting these on with lo-fi music, the haptic motors really give extra oomph to the kicks and since these aren't that (hot?) in terms of tuning, I feel like it's a fun and pleasant experience with this genre and has mainly been what I've been using it for.5/5 not what I bought it for but all things considered I'll take it.","Reviewed in the United States July 17, 2022",AGSOVEFN42OJIKC7PLGP4GAYPBUQ,True,4,Color: True Black
R3GCKJ65J82167,B08FCGH2RL,4.0 out of 5 stars Feel the bass,Tubeofpaste,4,Tried these at best buy one day....... wow. Ordered them online before I left the store (they didn't have any in stock). These are unlike anything you've experienced before. It's like having a car subwoofer mounted on your ears. The drivers physically move the headphone earmuffs and is insane. You can't get better bass out of headphones. I use them a little under half the bass slider and it's plenty. Full bass is too much and out does the music coming from them.The only complaint I have is the Bluetooth connection seems subpar for the price of them. My galaxy buds2 Bluetooth makes these feel 2nd hand in that department.,"Reviewed in the United States November 25, 2023",AEZVNSCZVKSYC2MM5BY7PMT5HYFA,True,0,Color: True Black
R15ZD06YDGDPMG,B08FCGH2RL,4.0 out of 5 stars Terrible customer service but great product,Alex009,4,"I mean, you get what you paid for but is a pretty good quality product and the bass is better than many other headphones that are expensive, if you can adjust the EQ as you normaly use it, this headphones are just what you need, however I had a problem with my carrier and the customer service was terrible and did not helped me at all, I had to wait for long and would not buy from them again just for that.","Reviewed in the United States December 30, 2023",AHQWRNBWJBFIKCF7LH63NL2XTCMQ,True,0,Color: True Black
R16H4HUAT9NTDG,B08FCGH2RL,5.0 out of 5 stars Love,Aleia,5,"I bought these for my ketamine sessions because I wanted something more immersive. I’m so glad I did! First of all, the comfort? Spot on. They completely cover my ears and the cushions are much softer than my last pair. The top cushion is almost springy and feels comfy whether I’m going natural curly hair or flat straight which is completely different headband sizing. The sound is incredible. I use these when I do my ketamine treatments so it’s really nice to lay back in the recliner with these on and dim the lights and feel like I’m IN the music. You are completely cut off from the outside world audio wise and I love being able to feel the bass and control it so easily without having to try and work a phone interface high. Overall it’s been a great purchase for me and a wonderful experience using them.","Reviewed in the United States November 7, 2023",AG4D22K2CXNSIQENDHQO4RU33GOA,True,0,Color: Grey
R3PKUCUPEQ5WQQ,B08FCGH2RL,5.0 out of 5 stars I love these headphones,"Skar Audio Dual 12"" Complete 5, 000 Watt Subwoofer Bass Package",5,"The bass on these headphones is awesome and I love it. Really radles your ears. I love how easy they are to use and they come with an app! The only issue I had is that I dropped them on metal flooring and one of the bass sides on the right side went out, but the sound is still equally as loud just no bass. Overall I love them.","Reviewed in the United States February 20, 2024",AEOSPAPRDSELFF7ATNLJTJGPTRJA,True,0,Color: True Black
R2WQR7W0VU14T,B08FCGH2RL,5.0 out of 5 stars Favorite over ear headphones ever.,Danny Gonzalez,5,"These headphones have the best bass of any over ear headphones I've ever had and earbuds. They are also loud/comfortable and vocals and instrument sounds are clear as well, well balanced all around.","Reviewed in the United States March 31, 2024",AG6QTB6VZF2M4MK236UAQPBHHPFQ,True,0,Color: True Black
R3VBBLSFZWX0UX,B08FCGH2RL,5.0 out of 5 stars Finally a pair of headphones that fit AND have great sound!,Rick H,5,Had trouble finding a comfortable pair of headphones that had good quality sound and took a chance on these and glad I did! Can wear them for way longer and not have them hurting my ears from being to small or giving me a headache because they're too tight and the sound quality is outstanding!,"Reviewed in the United States March 3, 2024",AH6XVQWCIG3VQOKNKUEV2GYAUQ4A,True,0,Color: Grey
R378UEESQNVR7S,B08FCGH2RL,5.0 out of 5 stars Love my Skullcandy's,Chris Windham,5,"This is my 3rd pair of Crusher series Skullcandy over the ear headphones. I still use my almost 20 year old wired version for my sound and lighting company. These are replacing my 2nd pair that were stolen out of my car. I also have 3 pairs of Skullcandy Bluetooth earbuds that I use around the house and exercising. My wife also has 2 pair she uses for her work laptop and her phone. As long as Skullcandy keeps making a great product at an affordable price, they will have a loyal customer.","Reviewed in the United States January 16, 2024",AEXFET5L5EWZ4JITZLIBQQRN5GBQ,True,0,Color: Grey
R2FHG4KU49MVYQ,B08FCGH2RL,"4.0 out of 5 stars Good audio, bad bluetooth",anon,4,"Before I bought these, I was using the classic wired model. They were great, but I got sick of aux cables constantly going bad and bought these. To my disappointment though, the Bluetooth delay is pretty bad. If you're watching a movie or just listening to music...yeah okay, but gaming? No shot, especially in FPS games and I don't gotta say why that's really bad for online ones.That defeated my main reason for buying them. HOWEVER, to my surprise and what made my decide to keep them is the electronics in these aren't just for the bass boost, these actually have an amplifier in them so you're getting better and louder audio when they're on, even if plugged in via aux. I will however say...the price is still pretty steep and it's debatable if they're worth it and I got em discounted at 165 USD. If these were more like idk 100$, that's still at a premium, but much more of a realistic price in my opinion. Otherwise though, they're great, audio sounds really good over all, but the clear focus of these is if you're really into bass heavy music or playing online FPS games, crushers are amazing for FPS games because the bass boost makes footsteps much louder and anything bass in general even in movies just sounds much cooler.","Reviewed in the United States June 6, 2023",AHVRXTP4FTHESMVKLMMBWQPI5QWA,True,1,Color: Grey
R1U14OFJXIZKYW,B08FCGH2RL,4.0 out of 5 stars BAAAAAASSSSSS!!!,Aida,4,"Dear lord skull candy is by far my favorite brand of headphones ordered these a few months ago and been using them every day the sound quality is crisp the bass adjuster is chaos it’s like having 2 15inch subwoofers as headphones but you can still hear the music it’s not just all bass no music now I haven’t tried it a FULL bass FULL volume due to tendonitis in my ears and I advise anyone reading this to please take care of your ears !! It has an in app equalizer that’s pretty good , the one down fall is the noise cancellation isn’t the best you’d have to listen at high volumes to tune out the outside noise if these had the AirPod noise cancellation these would be the best headphones on the market!! Their pretty comfy as well ran with these and no problem definitely can keep these on for a long car ride without your head or ears hurting the 40hr battery is INSANE. That’s the best feature recommend these for the bass heads and gym rats","Reviewed in the United States August 8, 2023",AGWYHUV7XN5GUVV3BH47CSYSDHKQ,True,1,Color: True Black
R1HZF851OM963K,B08FCGH2RL,5.0 out of 5 stars Los mejores audífonos,Tomás Duque,5,"Esta compra que hice fueron los 3ros audífonos que compro porque a todos mis familiares que les mostré los primeros que compré quedaron encantados, son increíbles lo bien que suenan los bajos, su batería pareciera nunca acabarse, la cancelación de ruido no es la mejor pero el sonido y los bajos definitivamente lo compensa, te hacen sentir la música realmente y ningún otro par de audífonos me había hecho sentir así.","Reviewed in the United States February 14, 2024",AH5HYIML3GWTQV6QSQ4F4FPBPODQ,True,0,Color: True Black
RYL4GS06W6PU0,B08FCGH2RL,5.0 out of 5 stars Yeahh Buddy!! Freaking awesome! Worth it.,Luis Watson,5,"Nice and sleek. Freaking awesome, just the best great for during workout music or music in general, and movies. Heavenly device and the base is the best. Battery last long no issues while charging. Comfy received in good condition.","Reviewed in the United States March 18, 2024",AFJY3GIWICB373Y4SPQ6OXMXF6CQ,True,0,Color: True Black
R1QMCVDKJYVT3Z,B08FCGH2RL,5.0 out of 5 stars I sent everything else back!,redman1137,5,"This is by far the best headphones I have owned so far. Skullcandy was a brand back in highschool where you would never want to be seen wearing them (2000's). It was what distinguished brand names from the 'poor man's music'. Crusher Evo makes me now dial up the bass and screw the haters if they still believe that nonsense. Yes these headphones don't have any noise cancellation but I have never used noise cancellation even if the headphones had them. Noise cancellation is not reliable and is prone to give off hissing sounds. Also, these headphones remind me of the times I would turn up my subwoofers loud while driving. These headphones I would say are an essential piece for bass lovers. If you want clear sounds while sacrificing bass, i would recommend consumers to research other brand of headphones to suit their audio style. The bass control knob on these headphones is helpful for regulating certain song's bass, especially if you use a 3rd-party epicenter audio function for songs.For phone and video conversations, my voice projects well. The microphone picks up my voice and doesn't distort it. It isn't the best microphone in the market but it suffices for my daily commute to workIn regards to quality, these headphones are well-made. They aren't flimsy. You notice well how they feel. It comes with a usb-c cable, audio aux cable, and a headphone bag with the manuals.I would have enjoyed if the headphone bag was more rigid but because the price is already low compared to others on the market, I feel it was worth the sacrifice I made.I also have a fairly large head. Headphones fit nicely at max extension. I feel these headphones would benefit if they could extend a few inches.I would recommend this to bass lovers. We'll see how long they hold through time 👍🏼.","Reviewed in the United States May 7, 2022",AENI362QR6M2P7CKNMXX25BDXNCQ,True,2,Color: True Black
R2YO1SQJNDW87U,B08FCGH2RL,5.0 out of 5 stars Holy cow!,C Nichols,5,My best friend told me about these headphones and said it was like floss for your brain and she was not wrong. I put certain kinds of songs on and I am totally immersed. You hear sounds from all different angles while listening to music and when you're gaming with them you can hear people all around you. These are my favorite headphones ever!,"Reviewed in the United States February 18, 2024",AFO5NUSPYRUP6X23JVPZ2A3Y3IHQ,True,0,Color: True Black
R2L8B7685S1D1G,B08FCGH2RL,4.0 out of 5 stars Gym,DR,4,"It’s great for base, volume, clarity. It slips really bad at the gym. I can’t lay down too long because they slide off.","Reviewed in the United States February 9, 2024",AF2RUSTL3EVEVI3DW6VJ4BRO6BSA,True,1,Color: Grey
RN1AJV736WG66,B08FCGH2RL,4.0 out of 5 stars Comfort?,Lisa,4,"These headphones are honestly amazing! The sound and spacial sound quality is amazing, not to mention how the bass is even better. The only struggle I have with them is comfort. Don't get me wrong, they are super soft and I was able to wear them for up to two hours when I first got them until they started to hurt my head. Now it only takes about half an hour until it hurts my head. My father and brother can't wear them either because of how tight they squeeze. My ears fit perfectly inside the cushioning, which helps, but they just squeeze super tight. I occasionally switch to my wireless earbuds to get relief while still listening. I can't live without music, so I just deal with the headache. I don't want to return them because they work well and they look amazing. Overall great product, just don't get if you have a big head.","Reviewed in the United States August 30, 2023",AELN24A5DIKV54LON5CZGSZPBLAA,True,0,Color: True Black
RIAVX48FW5U4N,B08FCGH2RL,5.0 out of 5 stars Best purchase I made this year!,Aza L.,5,I’ve had these for 6 months now and they’ve become a very dear possession. It’s so weird when I use my old earphones and think about how I thought the sound was pretty good before I experienced music with these headphones.It’s been amazing to listen to favorite music with these and discover aspects of the song that are new to me. The bass is perfect and clear and deep.Battery and function have been awesome and I love how intuitive the Bluetooth is. No problems at all with connecting to my phone or using the cord.These definitely reignited my love and passion for music and I can’t recommend them enough!!,"Reviewed in the United States December 5, 2023",AGSYCIHP3M4IR3RTC7XTTGXYMDZA,True,0,Color: True Black
R24G7B47QZ42MG,B08FCGH2RL,"5.0 out of 5 stars If your looking for headphones, buy these.",Hunter,5,"I'm not one to write reviews for products but these are insane. This headphones will satisfy your need for great sound quality and unbelievable bass. If you are looking for an headphones that are affordable, but worth every penny, your search is over. I've tried many headphones before and these are next level. Well done Skullcandy.","Reviewed in the United States February 15, 2024",AHAF5WGYUTOYJBQIEUBBB3OWDNBA,True,0,Color: True Black
R234EMXX5U1IH6,B08FCGH2RL,5.0 out of 5 stars Perfect fit,Rod & Jennifer Yost,5,Love these! I wish they were louder. I have hard hearing anyway and can't find any cordless headphones that are louder and you can control the bass,"Reviewed in the United States March 28, 2024",AEVUJ4RFKK4Q2FMLG5TYZLIUBT5Q,True,0,Color: True Black
R3IRMKCV94I7NQ,B08FCGH2RL,5.0 out of 5 stars Brain Shaking Bass,Amazon Customer,5,"Adjustable bass controls lets you FEEL your favorite, bass-heavy tracks. Overall sound quality is fantastic and the bass vibrates your skull. 100/10.","Reviewed in the United States March 29, 2024",AFFZ7GWATVOXELZ4F5JBVL3XKWJA,True,0,Color: True Black
RMO05LVCH0Q3R,B08FCGH2RL,5.0 out of 5 stars The bass feature!,Hanna Hunter,5,"My favorite headphones ever , the sound quality is great and then the added bass just brings it to another level ! These headphones have been a game changer at the gym","Reviewed in the United States March 5, 2024",AEYZ6IZU2BOT5YZ5W75PA4AQY6GA,True,0,Color: True Black
R1YKL2G1SWE3P8,B08FCGH2RL,5.0 out of 5 stars Amazing,Luis S,5,"One of the best headphones I have ever used. The battery lasts for a long time. On top of Bluetooth comes with a double-sided headphone jack cable, so you can use it wired with your phone or a console controller.The sound quality is fantastic and provides a big boom when increasing the bass output. 3D audio with it sounds great.My only issue with it is the Bluetooth connection. You can't alternate between devices with this headphone's Bluetooth. For example, if you want to connect your headphones to your laptop and it is currently connected to your phone, you have to disconnect it manually, then connect it to the laptop, and vice versa.Usually, most other Bluetooth devices just let you overwrite the device connected without having to disconnect it manually.","Reviewed in the United States October 26, 2023",AGPPXNER7FF5CD5B7IBAFYNLWJQQ,True,0,Color: True Black
R2VGEDMV758R77,B08FCGH2RL,4.0 out of 5 stars Ear Pads Degrade,Mr. Eddie S.,4,"Wish I could have gave this product five stars, but due to the fact that the ear pads are not really made of quality material I must give them a four star rating, though I was really leaning towards a three star rating. Sound quality kept me from doing that however. As much as these headphones cost you would expect that the company would put quality first in their products, and yes I do know nothing is perfect. I've had plenty of headphones in my time and even the cheapest ones held up better. On to the brighter side of things, the sound and bass quality of these headphones are simply awesome and though I had to replace the ear pads on them, I still don't regret buying them and would do it all over again if they were to play out. Had them for at least two plus years and counting. Hopefully the replacement ear pads that I purchased from a different company will last longer as I am hearing they have.","Reviewed in the United States June 25, 2023",AFGHL6BENUAVLXXTNDLZCXCNUUCQ,True,3,Color: True Black
R24PVTOLLN5WH8,B08FCGH2RL,5.0 out of 5 stars Most underrated brand these headphones are a gift from God,Sara Kleiner,5,Maybe I am easy to please maybe skullcandy got it perfect 👌Typically this is the part where I get the pros and cons I sat here for 30 minutes I cannot think of a single con these headphones are beautiful they fit perfect the sound is magnificent the controls are simple and easy to use the battery lasts forever USB C stop debating and buy this product you will not regret it I'm about to get on and buy a second pair just for a backup that's how amazing they are! If I could give more stars I would !,"Reviewed in the United States December 11, 2023",AH3MTILCXVSCKLGWV3V4237GPRGA,True,0,Color: Grey
RX2XELFH4MKE3,B08FCGH2RL,5.0 out of 5 stars high quality BASS and sound.,Kels,5,"Absolutely love these headphones, I have a pair of Sony hearons which are much more expensive than these skullcandys and they are NO WAY even close to these skullcandy evos. Highly impressed id relate it to sitiing in a car with a nice set of 10'' subs minus the chest pounding which your head will feel trust me!, tickles my eardrums like crazy!","Reviewed in the United States January 31, 2024",AFDSDIY3WTKPLAV2BA25XOVTE3OA,True,0,Color: True Black
R33956M57CGSYK,B08FCGH2RL,5.0 out of 5 stars They are worth it,Itzel serrato,5,We love how there headphones sounds and they feel comfortable. The base beat is so 🔥,"Reviewed in the United States March 22, 2024",AGT6WZWWPB5O2AOJTVAUVHUOMXUA,True,0,Color: True Black
R2RUMUO1GMQ7JX,B08MVGF24M,3.0 out of 5 stars Not everything I ever dreamed of...,Andrew Cousineau,3,"I spent more on these headphones than I ever have on a pair of headphones before, so I was hoping that on top of the normal duties of a pair of headphones, that they would also wash my dishes and walk my dog for me ect. To be fair, they are probably the best headphones I've ever owned (which they should be as they're like double the price of the last 'expensive' pair I bought), but they didn't really wow me either.The noise cancelling and sound quality is generally fine. I'm a bassist, so if the bass is emphasized, I'm happy. I don't really notice the bass to be particularly heavy. I can usually distinctly hear bass lines if I make a conscious effot, but they don't tend to overpower (which I prefer, but I know a lot of people don't). I haven't messed around with the equalizer much so I can't speak to that. My issue with the sound quality is in the ambient sound mode. The ambient sound mode makes the ambient sounds sound horrible. This is largely my first experience with noise cancelling, so I don't have anything to compare it to, maybe we just don't have the tech yet to amplify sounds and not make them sound tinney and horrible. But yeah, it legit sounds like I'm listening to the world through a tin can. As a result I rarely use the ambient sound mode (this mode has noise cancelling but allows for some noises to come through) and rather just use the noise cancelling mode when I want to be aware of my surroundings.These headphones have several annoying features that if I knew I'd dislike so much I would've gone for another pair of headphones. First, the touch controls. Apparently there are some people out there who like the touch controls, but are they really necessary when buttons exist? Touch controls only make sense when there is a screen you can look at or at least some sort of tactile cue that reassures you that you're doing the thing you want to be doing. The two most important functions (on/off, and sound cancelling level) are controlled by real buttons, but pause, skip, and volume are all controlled by touch controls on the outside surface of the right headphone. Unless you are sitting perfectly still these are pretty much impossible to use and can result in unwanted pauses and skips. The #1 time I wear these is when I walk/run my dog. I cannot use the touch controls when I'm running and can occasionally use them while I'm walking, but they tend to be very imprecise. So to turn up the volume I have to do the motion like 3 times until I accidentally skip the song instead. This isn't a rare problem where most of the time I can use them fine. This happens the vast majority of times I try to use the touch controls when I'm moving - I'm actually pleasantly surprised if I can do the correct gesture while walking. Some people may argue that I have failed to learn how to use the touch controls (I've had these headphones for 6+ months), but there really shouldn't be a learning curve for being able to pause music - this is a design failure.I also wear these to the gym quite often. The other problem that I have with the touch controls is that I cannot do any sort of exercise with my arms overhead (pull ups, overhead press, ect.) with these on because my shoulder will touch the outside surface and pause or skip. I usually end up taking them off for my set.So, if you're the least bit hesitant about the touch controls, I'd say check out your other options because if I knew they'd be this frustrating I would've bought different headphones.The second overall problem I have with these headphones is how much talking they do. So you'd think, turn them on and play music, right? No, its turn them on, it says ""Power on"". Then it tells you ""Bluetooth connected"" - cool, good to know I can now turn on my music and listen... Unless I have a second device nearby and it says ""Bluetooth second device connected"". Then (because I'm walking my dog away from my second device) it plays a sound to tell me that device has been disconnected. Then I change the noise cancelling level... ""Ambient sound"" which sounds bad so I press the button again... ""Ambient Sound control off"". The robot talks so damn slow, it's literally like a minute of messing around before I can just listen to my music. Y'all really couldn't abbreviate any of this or make it talk faster? And if I want to change the noise cancelling level while listening to music or a podcast I best pause the song otherwise I'll miss half of it listening to the robot tell me what I know I'm doing and can hear the difference between. This is all a bit of an exaggeration, but it's enough to frustrate me. For a $300 pair of headphones I think I have the right to be impatient.Another minor thing that might not actually be the fault of the headphones is they have trouble with certain apps. Sometimes I'll press play on my phone but it won't play through the headphones for like 10 seconds or sometimes more (which is enough time to make me think something is wrong). Again, the headphones could be innocent here - they tend to work fine with the Apple Music app, but not the Apple Podcast app. I'm leaning towards blaming the app.Also the headphones generally comfy to wear. I have a small head, and they can fall off if I'm laying down but its not a huge issue.Overall, these are good headphones, but they have some design choices that make the headphones annoying to use which is frustrating for the price. If these break I won't buy another pair and would likely look for ones that don't have touch control, but I didn't think these issues were enough of a problem to get a refund or anything.","Reviewed in the United States June 4, 2024",AHVIBRANSX6ITQCAF6SA5XNMQNAA,True,2,Color: SilverStyle: Headphones Only
RJE80FBWZNCH6,B08MVGF24M,5.0 out of 5 stars Mind blowing noise cancellation,Hugo Stiglitz,5,"The noise cancellation is insane. The first time i turned them on i couldnt believe it. I was used to pretty weak NC, and these are supposed to be the best. What a differenceOne thing i hadnt thought of is that noise cancellation actually does make a big difference to sound quality while previously i didnt think it was that important. But because it gives you an almost silent environment, everything sounds better.I also love that it has LDAC support. The transmission rate is automatic and unfortunately rarely uses the highest quality, but you can force it with developer options on any android phone (look up a guide to do that). The connection is perfect on the lower settings and you can go 100ft away from your phone and itll still work fine. Its only at the highest setting that theres any issues, but IMO its still worth using if you have high res audio files. Its near indistinguishable from the sound quality of a wired connection at the point (and assuming youre not in a totally silent envionment with NC off.TThe only weak point is the frequency response, but its also personal preference. Its balanced but bass heavy which a lot of people like. I don't. In my opinion it should be more neutral.When audio professionals mix and master music, they already put in as much bass as they can (in modern music) so there's no need for headphones to add even more. They know what theyre doing so it makes no sense to me to try and ""enhance"" what doesnt need to be ""enhanced""Unfortunately most consumers think more bass = better so headphone makers aren't afraid to add more than is necessary especially when other manufacturers add a ton, meaning if you don't as well people might say your product has weak bass, which isn't the case at all","Reviewed in the United States June 29, 2024",AF2WNSSZUVLPCMWGE7LNOXZTLGPQ,True,0,Color: BlackStyle: Headphones Only
R1KYYRPR3VE2DG,B08MVGF24M,4.0 out of 5 stars Get these...at the right price,H. Ricks,4,"I got these as a 2023 Christmas upgrade from the XB-900. I loved their sound quality (especially the bass of the XB-900), but it lacked conveniences that made it difficult to use those on a regular basis (being that I'm in the Apple ecosystem (iPhone/iPad/Mac and Apple TV). When they were around 30% off, it was a no-brainer.The ANC is still great. They may not be on the level of AirPods Max, but they're just as good as the XM-500's. The sound quality is more 'balanced,' so while you don't get massive bass (like the XB series, Skullcrusher or Sony Ult), they can keep up.But my favorite aspects, coming from the XB900's, are its ability to multi-pair between 2 devices. It was frustrating to have to go through a process just to switch devices. Granted, you have to use the app to enable them between devices, but that's still better than having to go into bluetooth settings and unpair, then re-pair.Also, I like the play/pause gesture feature that weren't on the XB900. While it wasn't that much of a biggie (be it tap the cup to pause or pause on the app or device), it felt more natural to just take them off for it to pause your media. And, unlike some of Apple's offerings, I like that you can create your own EQ settings than their stock settings.While it took some time to modify the settings for ANC/pass-through (based on work/home/travel environments), the experience when using is great.Overall...the XM-400's are as good as the newer 'flagship' XM500 (almost forgot: they fold better...be around your neck or case). You're getting great sound, great ANC, great battery life, decent build (albeit plastic) and great customization. But if you get these when on sale (especially around or under $230), you're getting a premium device at a 'Goldilocks' price!My 3 cents...","Reviewed in the United States June 18, 2024",AH34Y7RKTMJ47UGXWZPX25J3JMZQ,True,0,Color: BlackStyle: Headphones Only
RVXB664Y69WNI,B08MVGF24M,5.0 out of 5 stars Probably the best all-around headphones I've ever owned (and I own many),Maxim P.,5,"I'm a musician and a bit of a headphone snob. I use a nice pair of monitoring headphones for my music, a gorgeous pair of consumer headphones for relaxation listening, and I've owned many pairs of in-ear and over-the ear headphones through the years. I've now had these Sony WH-1000XM4s for two years, and I think they're all-around the best best headphones I've ever owned. If I could only own one pair of headphones for the rest of my life, I'd pick these. They're my desert island headphones, if the island had somewhere I could charge them.They're not the best at everything - I need my ATH-50s for a studio flat-response, thinksound ov21s for pleasure listening, vmoda m100s for electronica, another brand of in-ears for working out. But the Sony XM4s produce very high quality sound, and are insanely comfortable. They're my go-to work and travel headphones, and I can wear them for hours and forget they're on my head. The noise cancellation is also excellent. They're easy to fold up and take with me (always in the case)If you're looking for a high-quality all-around pair to wear while you work or travel, this is it. The XM5s don't seem like too much of an upgrade. Wait for a good sale, and then get these - you won't regret it!","Reviewed in the United States June 5, 2024",AFUBPRH4XV3PVYO3FHT5R5CXB3WA,True,1,Color: BlackStyle: Headphones Only
R6SURW0X715LZ,B08MVGF24M,5.0 out of 5 stars Noise Canceling is Amazing,KL03,5,"This was my first time using noise canceling headphones and I was amazed by how good the noise canceling was. I put them on while on an airplane and the tight fitting cups sealed around my ears, slightly reducing the noise of the plane. Then I turned on the noise canceling and everything went silent. I had no idea that noise canceling could work this well.I bought the XM4 over the newer XM5 because some reviews said they were better. Overall I'm very happy with them and I will be bringing them with me every time I travel on a plane.Pros:-Excellent noise canceling-Very good battery life. They last much longer than an ipad or phone when watching movies.-Can still be used as regular wired headphones if the battery dies, or if bluetooth isn't an option, like with an airplane screen. I should note that the noise canceling will still work when wired if the battery is good.-Nice small case for travelingCons:-They are kind of small for over the ear style headphones, so you probably won't like them if you have large ears.-Most of the controls aren't actual buttons, so it's hard to figure them out. I feel like I need to pull out the manual every time I want to use them.","Reviewed in the United States May 21, 2024",AH2TMNDROGMPVZDOWNBG6KOANSPA,True,1,Color: BlackStyle: Headphones Only
